bed,bath,area,price,bintaro,ciputat,pamulang,raya,jl,sutera,cluster,SEKTOR,JAYA,SERPONG,LANTAI,DEKAT,MURAH
4.0,3.0,125,2400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,2300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,146,2200000000.0,0,0,0,0,0,0,1,0,0,1,0,0,1
3.0,3.0,132,2940000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,360,5500000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,70,1575000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,5.0,350,14500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,210,3800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,82,1300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,53,1019300000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,137,4700000000.0,1,0,0,0,0,0,0,1,1,0,1,0,0
5.0,4.0,249,8500000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,130,2000000000.0,1,0,0,0,1,0,0,0,0,0,0,1,0
3.0,3.0,88,2390000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,100,2500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,5.0,300,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,65,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,80,1595000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.0,3.0,250,6500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,2500000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0
4.0,3.0,107,2250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,176,1999000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,3.0,250,3000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,5.0,164,4500000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,132,1600000000.0,1,0,0,0,1,0,0,0,0,0,1,0,0
4.0,5.0,700,4000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,260,4950000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
2.0,1.0,80,1650000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,45,699999990.0,1,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,227,6000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,119,2900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,125,1500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,150,2000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,120,3300000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,70,1900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,74,1400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,240,3000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.0,10.0,186,1850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,111,2500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,72,900000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,65,1300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,114,1450000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,200,7300000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,135,3500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,92,2400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,114,1350000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,900000000.0,0,0,1,0,0,0,0,0,0,0,1,0,0
4.0,2.0,100,2900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,90,2000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.0,3.0,300,3500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,45,678000000.0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.0,3.0,250,4300000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,70,1550000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,200,2300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,7.0,398,11000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,75,2400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,560000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.0,3.0,170,1500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,3.0,347,4800000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,98,1350000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,150,2750000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,215,2800000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,285,1900000000.0,0,0,1,1,1,0,0,0,0,0,0,0,0
3.0,2.0,81,1450000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,200,3500000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,250,5250000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,190,2850000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,180,2250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,48,995000000.0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.0,4.0,249,5750000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,60,1490000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,200,3500000000.0,1,0,0,0,0,0,0,0,1,0,1,0,0
5.0,4.0,240,7500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,80,1593887446.0,0,0,1,0,0,0,0,0,0,0,1,0,0
3.0,2.0,110,1590000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,130,2400000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,100,1200000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,100,2000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,171,3500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,187,5000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,275,2400000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,94,1500000000.0,0,0,0,0,0,0,1,1,0,0,0,0,0
3.0,3.0,120,1850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,51,890000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,41,840000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.0,2.0,60,700000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.0,49,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,200,2150000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,4.0,305,7000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,136,2250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,180,2750000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,2.0,100,2400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,650,18000000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
2.0,2.0,118,2400000000.0,0,0,0,1,1,1,0,0,0,0,0,0,0
5.0,4.0,127,2700000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,41,840000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,3.0,130,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,450,5400000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
4.0,3.0,80,600000000.0,0,1,1,1,0,0,0,0,0,0,0,0,0
4.0,3.0,133,2350000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,1700000000.0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,300,5750000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,150,2200000000.0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.0,4.0,195,5700000000.0,0,0,0,0,0,0,1,0,0,1,1,0,0
5.0,5.0,170,3100000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,129,4200000000.0,1,0,0,0,1,0,0,0,1,0,0,0,0
2.0,2.0,70,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,55,800000000.0,0,0,0,0,0,0,0,0,1,1,1,0,0
3.0,3.0,166,2700000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,250,7300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,120,2350000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,122,1700000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
4.0,3.0,250,3300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,1
4.0,4.0,210,3500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,191,4750000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,160,1080000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.0,4.0,450,13500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,4.0,184,4000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,55,600000000.0,1,0,0,0,0,0,0,0,0,0,1,0,1
3.0,2.0,81,1450000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,238,7500000000.0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,3.0,150,4500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,69,900000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3.0,1.0,100,1600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,195,2750000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,300,6450000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,197,2400000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,110,2275000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,100,1850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,234,5000000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,200,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,558000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2.0,90,1300000000.0,1,1,0,0,0,0,0,0,0,0,0,1,0
4.0,4.0,217,4998800000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.0,4.0,271,1200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,450,13500000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,120,2100000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,200,3300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,5.0,393,7200000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,106,1795000000.0,1,0,0,0,0,0,0,0,0,0,1,0,1
6.0,4.0,130,2450000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,70,950000000.0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.0,4.0,325,5300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,150,2600000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,60,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,3.0,300,3000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.0,5.0,358,10501000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,45,450000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,50,600000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,72,1446000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,200,4300000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,112,900000000.0,0,0,0,1,1,0,0,0,0,1,1,0,0
4.0,3.0,480,2300000000.0,0,0,1,1,0,0,0,0,0,0,0,0,0
4.0,3.0,294,10300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,300,6500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,45,690000000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
3.0,2.0,55,600000000.0,0,1,0,0,0,0,0,0,0,0,1,0,1
3.0,2.0,50,675000000.0,0,0,0,1,1,0,0,0,0,0,0,0,1
7.0,6.0,500,8199999999.999999,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,140,3600000000.0,1,1,0,0,0,0,0,0,0,0,1,0,0
4.0,3.0,143,2550000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.0,3.0,250,2400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,233,5300000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,375,7000000000.0,1,0,0,0,1,0,0,1,0,0,0,0,0
10.0,8.0,150,2700000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,100,1850000000.0,1,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,92,2400090231.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,5.0,400,6100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.0,3.0,230,3000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,124,1950000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,36,900000000.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2.0,55,600000400.0,1,0,0,0,0,0,0,0,0,0,1,0,1
3.0,3.0,184,3900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
10.0,10.0,186,1900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2.0,85,1200000000.0,0,0,1,0,0,0,0,0,0,1,0,0,1
4.0,3.0,249,5500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,300,8500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,250,4900000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,44,1400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,80,1500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,168,3700000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3.0,1.0,90,3100000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,150,2700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,300,4000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,415,11000000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,270,5500000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,75,998000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,107,2100000000.0,0,0,0,0,0,0,1,0,0,1,1,0,0
4.0,4.0,280,3500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,240,5650000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,144,3120000000.0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,3.0,265,2650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,93,2500000000.0,1,0,0,0,0,0,0,1,0,0,0,1,0
3.0,3.0,90,875000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,144,1350000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,70,837000000.0,0,0,1,0,0,0,0,0,0,0,0,1,0
6.0,4.0,210,2200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,40,787000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,400,9900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,6500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,350,6500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,73,1400000000.0,0,1,0,0,0,0,0,0,0,0,1,1,1
3.0,3.0,66,625000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,78,2000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,195,4200000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,4.0,330,5800000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,66,800000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,218,2600000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.0,7.0,430,8000000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
4.0,3.0,225,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,190,2500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,250,3500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,118,2475000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,45,680000000.0,0,1,0,0,1,0,0,0,0,0,0,0,0
7.0,4.0,500,10000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,70,780000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.0,3.0,136,2100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,117,3000000000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.0,2.0,90,1030000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,300,3250000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,190,3300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,300,4900000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,169,2300000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
7.0,6.0,572,4000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,78,1499999999.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,80,1200000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,100,1850000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,4.0,116,1850000000.0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.0,6.0,225,4300000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,680,7850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,250,3700000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,67,881000000.0,0,0,1,0,0,0,0,0,0,0,0,1,1
3.0,2.0,92,2450000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,196,4744830000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,90,1400000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,208,2000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,132,2750000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,117,2800000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,78,2150000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,200,2400000000.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3.0,3.0,85,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,160,3250000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,107,1800000000.0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.0,3.0,150,3700000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,5.0,287,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,100,3000000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,90,1700000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0
4.0,2.0,135,2150000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,36,385000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,130,3800000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,70,1028429000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,227,4100000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,3.0,93,2500000000.0,1,1,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,194,4500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,360,5500000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,80,970000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,426,10000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,9.0,800,12500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,40,750000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,60,1650000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,10.0,200,6500000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,100,1100000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,348,7850000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,60,1300000000.0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0,2.0,65,1200000000.0,0,1,0,0,0,0,0,0,0,1,1,0,0
5.0,5.0,345,6000000000.0,1,0,0,1,0,0,0,1,0,0,0,0,0
4.0,3.0,100,3250000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,2.0,59,1000000000.0,0,0,0,0,0,0,1,0,0,1,0,0,1
4.0,3.0,150,3550000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,177,4700000000.0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,3.0,126,1500000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,54,1650000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,500,6300000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,110,6200000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
5.0,4.0,249,5500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
3.0,2.0,50,645000011.0,1,0,1,0,1,0,0,0,0,0,1,0,0
5.0,3.0,170,2500000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,100,1350000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.0,2.0,54,820000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
4.0,4.0,265,3490000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,236,4900000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0
4.0,3.0,70,1350000000.0,0,0,0,0,1,0,0,0,1,1,0,0,0
3.0,3.0,150,3000000000.0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.0,3.0,294,11700000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,75,1200000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,1.0,43,610000000.0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0,3.0,180,4500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
2.0,2.0,77,2200000000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.0,4.0,300,13500000000.0,1,0,0,0,0,0,0,1,1,0,0,0,1
3.0,2.0,120,2690000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,7.0,350,6000000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,90,1350000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,75,1600000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,4.0,250,5499999000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,120,3300000000.0,1,0,0,0,0,0,0,1,0,0,0,1,0
2.0,1.0,42,900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,75,1649000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,120,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,88,1300000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,92,2400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,89,2500000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0
2.0,1.0,70,1100000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,120,2300000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,41,800000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,3.0,162,1850000000.0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,85,1200000000.0,1,0,0,1,1,0,0,0,0,0,0,0,1
3.0,3.0,166,2200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,74,2000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2.0,89,1900000000.0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,3.0,85,2400000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,2.0,88,1450000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,60,350000000.0,0,0,0,1,1,0,0,0,0,1,0,0,0
3.0,3.0,186,3100000000.0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,1.0,60,980000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,92,2400000000.0,1,0,0,0,0,0,0,0,0,1,1,0,0
3.0,2.0,132,2900000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2.0,160,2600000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3.0,2.0,94,1500000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,85,1482450000.0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,132,1680000000.0,1,0,0,0,0,0,0,0,0,0,1,1,0
